subject_ID age gender site ggnetage resnetage bbnetage obbnetage svmage lmmmeanage lmmquantage lmmnobiasage meancombinedage mediancombinedage agedif_ggnet agedif_resnet agedif_bbnet agedif_obbnet agedif_svm agedif_lmmmean agedif_lmmquant agedif_lmmnobias agedif_meancombined agedif_mediancombined trainData ggnetage_meansite agedif_ggnet_meansite ggnetage_mediansite agedif_ggnet_mediansite ggnetage_pct ggnetage_quantile agedif_ggnet_quantile resnetage_meansite agedif_resnet_meansite resnetage_mediansite agedif_resnet_mediansite resnetage_pct resnetage_quantile agedif_resnet_quantile bbnetage_meansite agedif_bbnet_meansite bbnetage_mediansite agedif_bbnet_mediansite bbnetage_pct bbnetage_quantile agedif_bbnet_quantile svmage_meansite agedif_svm_meansite svmage_mediansite agedif_svm_mediansite svmage_pct svmage_quantile agedif_svm_quantile lmmmeanage_meansite agedif_lmmmean_meansite lmmmeanage_mediansite agedif_lmmmean_mediansite lmmmeanage_pct lmmmeanage_quantile agedif_lmmmean_quantile lmmquantage_meansite agedif_lmmquant_meansite lmmquantage_mediansite agedif_lmmquant_mediansite lmmquantage_pct lmmquantage_quantile agedif_lmmquant_quantile lmmnobiasage_meansite agedif_lmmnobias_meansite lmmnobiasage_mediansite agedif_lmmnobias_mediansite lmmnobiasage_pct lmmnobiasage_quantile agedif_lmmnobias_quantile obbnetage_meansite agedif_obbnet_meansite obbnetage_mediansite agedif_obbnet_mediansite obbnetage_pct obbnetage_quantile agedif_obbnet_quantile
sub285 59 f 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2850 41 m 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2851 25 m 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2852 22 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2853 64 m 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2854 66.02 f 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2855 36 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2856 22 m 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2857 31 m 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2858 24 f 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub286 29 m 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2860 61.59 m 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2862 24 f 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2863 50 m 10 44.2485008239746 36.3392105102539 35.7413711547852 35.7413711547852 43.1693709550365 47.3619331971739 45 47.7044712884248 41.0859653994299 43.1693709550365 5.75149917602539 13.6607894897461 14.2586288452148 14.2586288452148 6.83062904496349 2.6380668028261 5 2.2955287115752 8.91403460057011 6.83062904496349 0 48.3040218002373 1.69597819976273 48.8881687114446 1.11183128855542 0.722641509433962 45 5 40.3841892960731 9.6158107039269 38.9372094328338 11.0627905671662 0.635849056603774 37.0005660377359 12.9994339622641 43.1862258195073 6.81377418049271 42.4578585535334 7.54214144646662 0.60377358490566 34.5660377358491 15.4339622641509 47.4721720629641 2.52782793703592 47.8429821046349 2.15701789536513 0.724528301886792 45 5 47.3619331971739 2.6380668028261 47.7044712884249 2.29552871157514 0.771266540642722 49 1 48.9602147976006 1.03978520239939 49.7126495059865 0.287350494013502 0.735849056603774 46 4 47.3619331971739 2.63806680282613 47.7044712884248 2.29552871157519 0.79773156899811 51 -1 41.519490179307 8.48050982069303 40.3636705167129 9.63632948328712 0.60377358490566 34.5660377358491 15.4339622641509
sub2864 45 m 2 42.5140686035156 35.7459335327148 46.627799987793 46.5725975036621 50.4406186091492 53.9906916634379 55 55.1306300652283 47.2702442714675 46.627799987793 2.48593139648438 9.25406646728516 -1.62779998779297 -1.57259750366211 -5.44061860914918 -8.9906916634379 -10 -10.1306300652283 -2.27024427146752 -1.62779998779297 0 43.3749559788214 1.62504402117855 42.3605000645794 2.63949993542057 0.681132075471698 41.8950754716981 3.10492452830189 36.3492143070778 8.6507856929222 33.9151961714008 11.0848038285992 0.624528301886792 36 9 47.4912170781995 -2.49121707819955 47.3084582321462 -2.30845823214617 0.781132075471698 50 -5 53.8356033550359 -8.83560335503594 54.9347377947846 -9.9347377947846 0.841509433962264 55 -10 54.0864420691763 -9.08644206917631 55.236258868013 -10.236258868013 0.846880907372401 55 -10 55.2596377331285 -10.2596377331285 56.6465005721855 -11.6465005721855 0.850943396226415 55.6311698113208 -10.6311698113208 54.0655336943668 -9.06553369436676 55.2111259229904 -10.2111259229904 0.850661625708885 55.583629489603 -10.583629489603 46.9924105888657 -1.99241058886565 46.708867102393 -1.70886710239304 0.730188679245283 45.6126226415094 -0.612622641509425
sub2865 59 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2866 31.85 f 9 26.8133506774902 25.0275363922119 35.8388175964355 35.8388175964355 36.2890586447254 32.8124627763963 34 29.5905040954956 32.3742919548136 34 5.03664932250977 6.82246360778809 -3.98881759643555 -3.98881759643555 -4.43905864472539 -0.962462776396301 -2.15 2.2594959045044 -0.524291954813563 -2.15 0 24.0791385892848 7.77086141071523 18.471342271338 13.378657728662 0.432075471698113 27 4.85 22.4603141932716 9.38968580672845 16.4102747970847 15.4397252029153 0.309433962264151 24 7.85 34.7373423440061 -2.88734234400611 32.0412372809021 -0.191237280902136 0.609433962264151 35 -3.15 33.0750284730142 -1.22502847301415 29.9247995375994 1.92520046240059 0.609433962264151 35 -3.15 32.8124627763963 -0.962462776396301 29.5905040954956 2.25949590450442 0.546313799621928 31 0.850000000000001 31.2001082524212 0.649891747578778 27.5376739834004 4.31232601659957 0.607547169811321 35 -3.15 32.8124627763963 -0.962462776396322 29.5905040954956 2.25949590450439 0.55765595463138 31.2615689981097 0.588431001890349 33.9062434984896 -2.05624349848962 30.9830923687041 0.866907631295927 0.609433962264151 35 -3.15
sub2867 42 f 0 36.3845252990723 37.5109443664551 38.0848999023438 38.0848999023438 42.3126105898179 42.591387311986 43 34.9549363747281 39.7098953388598 38.0848999023438 5.61547470092773 4.48905563354492 3.91510009765625 3.91510009765625 -0.312610589817908 -0.591387311985997 -1 7.0450636252719 2.29010466114018 3.91510009765625 0 36.5561388550762 5.44386114492377 30.642441385859 11.357558614141 0.609433962264151 35 7 37.1848448458912 4.81515515410883 31.0916841062241 10.9083158937759 0.647169811320755 38.9928679245283 3.0071320754717 37.241459642111 4.75854035788905 31.132138285822 10.867861714178 0.649056603773585 39 3 42.5475562360593 -0.547556236059322 34.9236168198431 7.07638318015691 0.707547169811321 43.5929245283018 -1.59292452830183 42.591387311986 -0.591387311985997 34.954936374728 7.04506362527195 0.706994328922495 43.463572778828 -1.46357277882798 42.1709107167215 -0.17091071672148 34.6544842520091 7.34551574799093 0.709433962264151 44 -2 42.5913873119861 -0.591387311986075 34.9549363747281 7.0450636252719 0.652173913043478 39 3 37.3186784321896 4.68132156781045 31.1873150772396 10.8126849227604 0.649056603773585 39 3
sub2868 68.85 f 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2869 53.67 f 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub287 23 f 1 28.3494205474854 25.7852020263672 22.1354484558105 22.1354484558105 30.790176283432 31.6103539203562 27 25.3784666217335 26.8294356698945 27 -5.34942054748535 -2.78520202636719 0.864551544189453 0.864551544189453 -7.79017628343199 -8.6103539203562 -4 -2.3784666217335 -3.82943566989455 -4 0 28.5690479994216 -5.56904799942157 24.46357157586 -1.46357157586 0.466037735849057 28 -5 25.557975312569 -2.55797531256896 23.5577713848948 -0.55777138489476 0.360377358490566 25 -2 17.038696413697 5.96130358630304 20.9949755788757 2.0050244211243 0.0962264150943396 20 3 31.8208576563783 -8.82085765637827 25.4417910061365 -2.44179100613647 0.447169811320755 27 -4 31.6103539203562 -8.6103539203562 25.3784666217335 -2.37846662173346 0.517958412098299 30 -7 28.9545268530518 -5.95452685305183 24.5795325158785 -1.57953251587847 0.460377358490566 28 -5 31.6103539203564 -8.61035392035635 25.3784666217335 -2.3784666217335 0.421550094517958 27 -4 17.4878553370486 5.51214466295136 21.1300929542623 1.86990704573774 0.0962264150943396 20 3
sub2870 28 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2875 21 m 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2876 22 m 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2877 23 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2878 23 m 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2879 52 f 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub288 43 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2880 66 f 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2882 41.74 m 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2883 53 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2884 22 f 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2885 27 m 3 34.8802947998047 28.366081237793 35.7894172668457 35.7894172668457 30.4961493359787 31.2567690808713 27 27.8069138719144 31.9397327125913 31.2567690808713 -7.88029479980469 -1.36608123779297 -8.7894172668457 -8.7894172668457 -3.49614933597873 -4.2567690808713 0 -0.8069138719144 -4.9397327125913 -4.2567690808713 0 36.2731764822823 -9.27317648228231 32.1888596215025 -5.18885962150254 0.581132075471698 33 -6 29.5387344950349 -2.5387344950349 26.2917089235878 0.708291076412245 0.467924528301887 28 -1 40.3930247643481 -13.3930247643481 35.7964883185637 -8.79648831856373 0.605660377358491 35 -8 31.2881007251861 -4.28810072518607 27.8235769394649 -0.823576939464921 0.437735849056604 27 0 31.3764498041167 -4.37644980411669 27.9009416021144 -0.900941602114383 0.510396975425331 29.8755387523629 -2.87553875236295 29.8862789604977 -2.88627896049768 26.5960432828326 0.403956717167443 0.460377358490566 28 -1 31.2468293383777 -4.24682933837772 27.787436812639 -0.787436812639015 0.514177693761815 30 -3 40.3930247643481 -13.3930247643481 35.7964883185637 -8.79648831856373 0.605660377358491 35 -8
sub2886 61 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2887 67.24 f 9 59.7588653564453 65.3403930664062 63.1712951660156 62.0371398925781 58.4807343672357 63.6964944597305 65 68.9116765049881 62.4978460440588 63.1712951660156 7.48113464355468 1.89960693359374 4.06870483398438 5.20286010742187 8.75926563276428 3.54350554026949 2.23999999999999 -1.6716765049881 4.74215395594121 4.06870483398438 0 61.6190222487142 5.62097775128575 66.2666642273527 0.973335772647275 0.89811320754717 60.8472452830189 6.39275471698113 66.7846649946507 0.455335005349255 72.8434975599134 -5.60349755991344 0.930188679245283 65 2.23999999999999 65.6699458296667 1.57005417033331 71.4242507166279 -4.18425071662787 0.924528301886792 64 3.23999999999999 63.9336011591169 3.30639884088311 69.2135578623709 -1.97355786237091 0.937735849056604 66.232320754717 1.00767924528301 63.6964944597305 3.54350554026949 68.9116765049881 -1.67167650498814 0.931947069943289 65 2.23999999999999 65.3377698644307 1.90223013556927 71.0013283296397 -3.76132832963974 0.933962264150943 65.3108490566038 1.92915094339621 63.6964944597305 3.54350554026953 68.9116765049881 -1.67167650498808 0.945179584120983 67.7891871455576 -0.549187145557653 64.4874945850894 2.75250541491064 69.9187682158139 -2.67876821581388 0.930188679245283 65 2.23999999999999
sub2888 33 m 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2889 67.16 f 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub289 26 f 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2890 40.81 m 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2892 33 f 2 35.5643272399902 26.5082397460938 33.1414985656738 33.1414985656738 29.6375464763618 29.0330586648768 26 25.101843956777 30.4323098940957 29.6375464763618 -2.56432723999023 6.49176025390625 -0.141498565673828 -0.141498565673828 3.36245352363822 3.9669413351232 7 7.898156043223 2.56769010590425 3.36245352363822 0 36.0164845673597 -3.01648456735973 33.5152378613025 -0.515237861302516 0.59622641509434 34 -1 26.4839498362292 6.51605016377079 22.0566394046505 10.9433605953495 0.392452830188679 26 7 31.5784383468259 1.42156165317409 28.1804773796978 4.81952262030216 0.539622641509434 30.6712830188679 2.32871698113207 28.6556992388713 4.34430076112874 24.6671942104023 8.33280578959766 0.4 26 7 28.9953246026398 4.00467539736015 25.0754414163013 7.92455858369873 0.444234404536862 27 6 26.8979623613315 6.10203763866851 22.5543038155316 10.4456961844684 0.430188679245283 27 6 28.9755930056122 4.02440699438782 25.0517230188733 7.94827698112666 0.412098298676749 26 7 31.3718922667696 1.62810773323037 27.9321983373534 5.06780166264662 0.539622641509434 30.6712830188679 2.32871698113207
sub2893 67.06 f 9 59.8546524047852 61.2026405334473 62.9641189575195 60.5560970306396 54.1485280295838 58.0675835644151 59.85640625 61.7450158156778 59.5214323957701 59.85640625 7.20534759521485 5.85735946655274 4.09588104248047 6.50390296936035 12.9114719704162 8.9924164355849 7.20359375 5.3149841843222 7.53856760422993 7.20359375 0 61.7281671409947 5.33183285900527 66.4056261728326 0.654373827167447 0.90188679245283 61 6.06 62.2351686321772 4.82483136782282 67.0511342868982 0.00886571310175555 0.89622641509434 60.4170754716981 6.64292452830189 65.4354811898345 1.62451881016548 71.1257331972411 -4.06573319724114 0.920754716981132 63.8787169811321 3.18128301886792 57.9094637378035 9.1505362621965 61.5436995812138 5.51630041878621 0.890566037735849 59.8501886792453 7.20981132075471 58.0675835644151 8.9924164355849 61.7450158156777 5.31498418432226 0.888468809073724 59.6349149338374 7.42508506616257 59.6735678351679 7.38643216483208 63.789735399076 3.27026460092404 0.892452830188679 60 7.06 58.0675835644151 8.99241643558486 61.7450158156778 5.31498418432221 0.897920604914934 60.7714933837429 6.28850661625705 62.7586761088915 4.30132389110851 67.7176576203998 -0.65765762039976 0.915094339622642 63 4.06
sub2894 26 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2895 24 f 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2896 40 m 2 42.3642539978027 46.9499664306641 43.8357086181641 46.8423690795898 38.560260299349 39.5897474829337 37.99056640625 37.8035513081587 42.3046960449648 42.3642539978027 -2.36425399780273 -6.94996643066406 -3.83570861816406 -6.84236907958984 1.43973970065097 0.410252517066297 2.00943359375 2.1964486918413 -2.30469604496478 -2.36425399780273 0 43.2163304364461 -3.21633043644607 42.1698239803778 -2.1698239803778 0.679245283018868 41.4250943396226 -1.42509433962263 48.3144028304775 -8.31440283047746 48.2979699681785 -8.29796996817851 0.762264150943396 48 -8 44.1967680834728 -4.19676808347279 43.3483606053088 -3.34836060530878 0.733962264150943 46 -6 39.4556944071181 0.544305592881877 37.6493454909617 2.35065450903828 0.649056603773585 39 1 39.6084752650768 0.391524734923173 37.8329959630124 2.16700403698761 0.661625708884688 40 0 38.6246020833328 1.37539791666724 36.6503296481385 3.34967035186153 0.647169811320755 38.9928679245283 1.0071320754717 39.5882459094335 0.411754090566497 37.8086792340529 2.19132076594708 0.686200378071834 42 -2 47.3061579496747 -7.30615794967473 47.0860076138884 -7.08600761388836 0.735849056603774 46 -6
sub2897 25 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2898 23 f 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2899 65 f 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub29 47 m 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2901 58 m 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2902 20 f 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2903 44.88 f 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2904 33 m 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
sub2905 23 f 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
